id;data;valor
F1AQa8Z1003Y100A00;05/05/2021;20.0
qy10Qf0W20T0DAR100;22/02/2023;40.0
U005S0E1102T0QD0AT;05/05/2021;30.0
3AO1J09D00100NA08t;06/01/2023;35.0
0Q01O100D30zX0AAV8;21/12/2022;55.0
01H0000q00A5MyNr0A;28/01/2023;39.0
10bN0A00WU003S1aA8;06/09/2023;45.0
8QE1TA20W00010T06H;30/05/2022;30.0
7N0000051A0yu0C0A0;05/03/2023;50.0
yV10E030A8A0EO010s;29/06/2022;45.0
0t1A03V5W8N0A01R00;20/04/2023;45.0
AR13010gB1kdA00080;07/08/2021;45.0
K1401T0fR0QA0i02F0;20/01/2021;25.0
030I001j8ARvc01J0A;21/06/2023;35.0
A0A08M001v100v3Bh3;05/08/2023;35.0
0YT1o2S0Xb0A0z0Q10;05/10/2022;70.0
30F0p01FQA3010038A;20/05/2023;35.0
5f4Ny0C00A0000A001;21/12/2022;85.0
0M0A010Y0mAgT210hQ;20/10/2022;25.0
Q2000T1WA1gXG0QI00;20/09/2023;30.0
uTZ100TQ02A90V0Y10;20/07/2021;20.0
AIA1NH3b01000z08O0;20/03/2023;20.0
M00b00105AK0D0Agw0;10/03/2022;20.0
A0HI00600QT0P21PN1;05/04/2023;20.0
z000YA0Q1g0C102TjG;06/02/2021;20.0
A0H2P100000BTQ12zQ;20/10/2023;70.0
801A0U013TO00ZA0di;25/07/2022;60.0
00A400i10E0M15o0zA;21/06/2023;55.0
O01A03A00AltH8100R;16/03/2021;31.0
E0M3n0Tf1X0A0108A0;05/07/2023;40.0
0A310C1w00tgAC0005;10/02/2021;49.0
QO502000A1E0IT01NR;06/09/2023;45.0
00Aa00w5000TY0A1sZ;05/01/2022;40.0
02A4501A10QAx00q00;17/12/2023;70.0
00TA0R2f0GTP06Q110;24/05/2021;20.0
102QTCD13T00tt00A0;03/10/2022;20.0
0101T0T80HB08QA0W2;11/04/2022;50.0
9AS50K000A0Euv1000;20/04/2021;20.0
q810001j0fA0N03A0B;23/02/2022;50.0
011HG200i0S0QTA800;07/03/2021;20.0
00q5AMYn100A0N00y0;06/09/2022;20.0
0Q03XAA03000Jn1851;20/06/2021;25.0
11A008MEm03A0010GW;31/01/2022;35.0
T0hA17yQ00Q001A0z2;16/01/2021;25.0
A0gl0050s0Ap400A01;02/08/2022;39.0
1NS008000pAA1330QZ;09/09/2023;65.0
05A0b00E00w0rAA10M;08/06/2022;30.0
0tU000ODQ11A30108A;25/07/2022;105.0
rmg00A000510sA00mA;05/01/2021;60.0
0H0201QTBF015A0S0Q;06/05/2023;45.0
r0001K000A0Yt5HA0c;21/11/2022;20.0
G01X10Q20CA0P0R0T8;22/02/2023;50.0
00K50X0100uA0Amq0C;05/03/2023;20.0
12U0S001JQAPQT0001;22/01/2023;45.0
10F2QA09100TW600jX;06/09/2022;30.0
a001uw0AQA12b0l00T;05/10/2022;50.0
0GN0Y1aAwT1i02000Q;21/11/2022;50.0
0O200100wA0A00bBS5;11/04/2022;50.0
1I1l000x2QMH0Q0AT0;22/03/2022;50.0
0XTx010R02Q020D1A2;22/02/2023;45.0
810Y100030AFUA0Sb3;05/02/2023;20.0
002aoATVQ00Q1F10m0;20/06/2021;25.0
00D011N8y00E80AzA3;11/05/2022;20.0
RP0AT1E0802XQ00I01;30/05/2022;25.0
0800a1Z3Rd0RL1AA00;05/07/2023;25.0
L02Q0Q3G5H1T10A000;08/02/2022;30.0
00A00kuq0ql15A000A;24/11/2023;55.0
008Ab0W0310KJ80A31;20/03/2023;40.0
017D10A8S00C3A0i08;29/04/2022;50.0
1A00ST0520Q0DJP10K;26/08/2022;25.0
01S01T01Tpi00Q20AH;20/06/2021;25.0
03A1Qv01A0ZQR01008;06/09/2022;20.0
801A0U013TO00ZA0di;11/04/2022;45.0
00AA030MvRM001138f;20/08/2023;45.0
N000063BN1W00AA18f;29/07/2023;39.0
l01x20B0aAQTU00y10;10/11/2023;35.0
k1A50x0000A0shg0A0;22/03/2022;70.0
318100Zp0SJ0qA0AP0;05/05/2021;20.0
00Q012A0ToQwR1Q700;20/05/2023;45.0
0T0Q100zRQ0A2031ND;11/05/2022;30.0
002A10Tu00QvSTE01V;20/07/2023;45.0
3A10Y80NO00J00A1x7;05/04/2021;30.0
0AQ0Q101TP010Bg20R;20/03/2023;30.0
I2z0T000y0TW0QQA11;29/07/2022;56.0
100AA0A01Q5e83070h;06/05/2023;55.0
1A10q8ZwA00300DA0J;20/03/2021;45.0
e9BgA110000260QC0T;20/09/2021;25.0
TP20RP0W1101eQ0A00;21/08/2021;20.0
001A0m8P0Q0V310A0K;31/01/2022;45.0
2108A3S810000AJ0I0;05/07/2023;60.0
W0t0z0XTQO001LA120;20/08/2023;45.0
10bN0A00WU003S1aA8;05/02/2023;45.0
A500Y0tcQd51000A00;22/03/2022;60.0
01QTQD2000p0iA0L1j;05/03/2023;45.0
XZ0vA0380SU100d1A0;08/06/2022;50.0
A0L1u01200QR0OOjT0;24/11/2023;35.0
0S0q1qA0000wIq05A0;01/06/2023;36.0
00J0tK0AA5g1r00H00;05/08/2023;50.0
xp00t0A00q0A100C5H;20/07/2021;80.0
AE01M0031RZvA000c8;31/01/2022;20.0
2HA010010x0QBQUT20;07/06/2023;30.0
1W01A80PH0TQL0200d;10/03/2022;20.0
g10T020Q0ig1A00GKR;21/08/2021;65.0
0A8yAtb003S0F001Q1;05/05/2021;35.0
wq1r00A0q0QA00P005;11/04/2022;20.0
P08NB0G01A10A300I0;05/08/2023;25.0
00VJA81A0001S18x03;20/07/2023;20.0
8Upa3001Z000AQAY10;20/04/2021;25.0
05100AB0yN00V00A00;22/03/2022;30.0
0Td1APA010c00015S0;20/10/2022;45.0
0009A10K510P01cAO0;27/04/2021;39.0
r1TQm000A012o0dQ0B;08/06/2022;25.0
A00I3N0O01110w8J0A;08/10/2023;60.0
001A0m8P0Q0V310A0K;20/03/2023;45.0
i02Wz100A01QJ0TkK0;05/07/2023;45.0
30F0AwD0I10810t0VA;05/04/2021;35.0
1r0AQ000K2Idz100T0;08/06/2022;100.0
13d801050nA00SAB0y;05/03/2023;60.0
030VF001QP81A0Awy0;21/11/2022;35.0
A30AD0hd1R10o00L80;20/04/2021;25.0
0011mTNqQAH0D00200;20/10/2023;60.0
300A8k0010AAFon0O1;08/10/2023;20.0
Z1diBSA500001A0000;20/09/2021;25.0
r2005cQ0TA0h10Aw01;05/04/2021;30.0
03A1Qv01A0ZQR01008;05/03/2023;20.0
0l50fQ0sA0f0001AE0;14/05/2023;100.0
GI0301AA0030J00818;05/01/2022;20.0
05100AB0yN00V00A00;20/10/2022;30.0
0RH80001HAA1300Tm3;11/09/2021;30.0
0AV0ZAz110a3K0R080;11/04/2022;30.0
H100001wTtWQA02i0R;07/12/2023;50.0
00cd0Az154100AA004;20/05/2023;45.0
0QV0W0201A030T1lSD;06/05/2023;50.0
T00g10JT02QU0XA0Q1;07/03/2021;25.0
A2b1Z10000TsQ0w0FK;05/08/2022;20.0
ZW8R0A0r10030gA0J1;22/02/2023;55.0
k1A50x0000A0shg0A0;21/11/2022;78.0
04U0A00Q0TZ2yA011Q;10/03/2023;45.0
001AA08q0k1YDO30w0;06/02/2021;30.0
13A0ZN000T0H03081A;20/07/2021;40.0
lRAj00TA810P10030i;05/08/2022;50.0
100AA0A01Q5e83070h;20/10/2022;55.0
0a0REGT01A2003Q01f;05/10/2022;50.0
108SR3AA0q0010Sz0q;08/10/2023;20.0
AbAM0010E3101J080N;21/12/2022;50.0
2LHT14RU0i0A0Q0100;05/07/2021;25.0
QRTl0L0P01020A1r0T;05/07/2021;25.0
00EVB0O0811Ay03mA0;08/10/2023;20.0
1E0SQ0TA10u1002T0F;10/03/2022;30.0
1A30008gVA0P00X1TA;11/05/2022;25.0
0t1A03V5W8N0A01R00;20/09/2021;50.0
L2ATQs1000Q00PfW01;05/05/2021;25.0
1NS008000pAA1330QZ;14/04/2022;70.0
50Au101000JA1QC00O;05/12/2022;50.0
a020TG10Q0UOEA0103;30/05/2022;35.0
0AN0y3A00O1708E1L0;08/10/2023;45.0
01AvQ000S0u0SA00t5;30/03/2023;39.0
0Msg50f00001AA00YG;22/02/2021;20.0
010Av7102E0cIT0Qb0;10/08/2022;20.0
100AVp3vI1M000AS08;05/01/2022;45.0
1pA000180Q0R3xB01A;06/07/2022;20.0
TOQ0020iLA0010A12R;20/06/2021;20.0
1000AT0A0403A9d8R1;20/03/2021;150.0
HM1M00800A0A33o1J0;05/07/2023;55.0
3A0A01hR1A0080Q0s1;20/09/2023;25.0
A1mM0z030AT8E100G0;27/06/2022;40.0
1hAQ02I0s01cw0TB00;20/03/2021;20.0
A0L1u01200QR0OOjT0;31/01/2022;35.0
0R3y0110008AF0A4cJ;05/05/2021;20.0
O1k1ZDT0aA00004Q02;20/09/2022;25.0
01B02A0Ag2310wI080;20/04/2021;25.0
0C000NA000y05q1UzA;24/01/2022;39.0
AOEYi000A0r001050U;06/07/2022;25.0
T00A0XX20C4Qk0011R;20/09/2021;25.0
01H5B020001QW0LTA3;20/06/2021;33.0
o10J0wA1A33JX00008;05/08/2022;20.0
61A00RR1100NTr20Q0;25/07/2022;20.0
3001O0800A81xAFOk0;20/05/2023;40.0
A0gl0050s0Ap400A01;20/12/2022;39.0
001t30NAec08b0B01A;27/07/2022;90.0
00A1NJR3V10A0005q8;25/02/2022;40.0
QgW0AT2010u0xR100D;21/11/2022;75.0
3R000Qn180N003AA1O;06/02/2021;30.0
E00YT1QT00A52010rS;05/01/2022;25.0
ACO300b0UX10081AX0;06/02/2021;40.0
00A1A038V10R0Ad00T;07/03/2021;40.0
Vp001093T8JAA010G0;21/08/2021;20.0
f010T4QAD2Y10000Yu;10/11/2023;25.0
TA00T0Q103A1r00I8f;20/07/2021;45.0
0000SuAu0Pq10005AS;14/10/2023;25.0
AR13010gB1kdA00080;05/04/2021;45.0
2A0217T0J000bUQ01J;07/03/2021;50.0
00010050AX0Ny100AD;19/08/2022;30.0
001A38lQ1R010A0HC0;08/02/2022;60.0
S00eu001HvA0AS0500;05/01/2022;20.0
603FA080AcK1R0p001;05/01/2022;35.0
q00A0A0B1q1000p83J;05/07/2023;45.0
019hA038J03D1T0A00;20/01/2021;62.25
G00C80BQ01A3Am1300;10/03/2022;50.0
0UAQf0A500qq0w0010;05/12/2022;35.0
0AAR30b8Y01M0100Zw;22/03/2022;35.0
R30aV0A0N81tA0U100;28/04/2022;39.0
200c2TJ1N0h0AQ100S;05/04/2023;20.0
r0Q0D0AT001r2Lq01Q;05/07/2023;50.0
0B013N0Ae0nAz8w001;08/10/2023;55.0
AO01A0r0000NrEY050;28/01/2023;39.0
03A1Qv01A0ZQR01008;05/07/2023;20.0
0Ac00W012SQ0r0AT1V;08/07/2022;30.0
300A8k0010AAFon0O1;05/07/2021;32.0
A8N7Q3N0000Ae11W00;05/07/2021;25.0
500ARC00T02101QGIR;27/08/2023;20.0
g0A0100P0A05MYe00e;05/06/2021;60.0
l201U0QR01OT0A10W0;18/06/2023;100.0
T0930AD181Af0W000Z;30/03/2023;39.0
1gx00T0A2gQe1A0080;05/12/2022;25.0
11800JJ00ARw0A30Vq;05/10/2022;30.0
10c3B0qj010A080AhT;07/12/2023;25.0
0130ErA03S0A0108JD;07/06/2023;45.0
A100O0V018sL0LvA30;07/08/2021;70.0
bB00A15c10000A0iC0;28/01/2023;39.0
A007f0g0A500s003A1;24/05/2021;55.0
Q10A0FT0PH0S010t2J;10/11/2023;20.0
000xUU00jc501P00AA;20/10/2023;30.0
pHQl0000010RT2YNA1;06/09/2023;30.0
0001028rE1A0p0DLA3;20/05/2023;20.0
A00Q0R90IZ1j0Te012;11/04/2022;30.0
00Q0TOv2810j0QdA10;20/09/2021;20.0
Q09rT1IQ02nA01D000;22/03/2022;30.0
50100TDQ120AjMQ0u0;06/02/2021;20.0
A0j00xIN00i109A050;05/02/2023;35.0
01A050W7K1A0y0000N;06/09/2023;60.0
8G00103H1A0P0oh0MA;23/02/2022;50.0
vAum0FQ0001100TA2V;09/09/2022;20.0
r1TQm000A012o0dQ0B;07/08/2021;25.0
030db0A0B0x018b1AS;11/04/2022;50.0
70D001A1030A8Hx0R1;05/05/2021;20.0
100AHCx0AQ00R211T0;04/04/2022;39.0
q200TA1QAT4W00100H;05/02/2023;50.0
d08HA00Q0021Q0TN1J;06/01/2023;22.0
R13A08s0030B0e00A1;20/01/2021;60.0
0J1pAA5301v0Q800G0;22/03/2022;30.0
BR100A00m0A03bf831;06/01/2023;45.0
31aA008kRZLK0010A0;20/07/2021;110.0
TH0R211K00W0XA005Q;04/06/2023;49.0
00TIE10q1Q0AQ10K02;10/03/2023;15.0
A000k03S110ZAZ80Sz;06/01/2023;20.0
R00AT0a10D00nQ2R13;05/12/2022;45.0
QR00cTac20100J0A1O;06/05/2023;45.0
0Cw0AA105P0b00M900;20/09/2021;20.0
PQQ021R0i10QPA0T00;20/03/2021;25.0
x6b0gQAW0100T1200Q;08/06/2022;60.0
A0P0U00Mqys5100A00;24/11/2023;60.0
1003Aof0B006AJ801x;05/10/2022;30.0
1dF0100R6A000A83Xl;22/02/2021;40.0
0193e00A0V0T08A1BU;24/11/2023;60.0
H80l10A0A100O0jO3C;20/04/2021;20.0
va0A100YA0J00w0E05;31/01/2022;30.0
011ADlfRO8930000A0;08/02/2022;30.0
l0010K0810VAr0JA3R;06/05/2023;35.0
00003VS1QA018A3n0P;20/07/2023;60.0
11N0H2QWA0L00Tb800;20/07/2021;65.0
Q2000T1WA1gXG0QI00;21/11/2022;35.0
3A10B8a0iL0Ab001n0;05/03/2023;60.0
81A30Ar03Cf801J000;04/05/2022;39.0
00y1LEdA3N00A01J08;04/06/2023;49.0
0Q1002u01I0QmATTL0;05/07/2023;45.0
1I1l000x2QMH0Q0AT0;24/05/2021;60.0
0cJS10QeU0TA200v01;07/12/2023;45.0
aFV01TO0j02X00Q1A0;22/01/2023;20.0
AT00ntBA2310h18000;16/01/2021;20.0
3AO1J09D00100NA08t;07/06/2023;35.0
003BA18n0Sh010mAu0;05/07/2021;45.0
1l0oR2LQ00T0i0GA10;20/10/2022;25.0
m00f1Rs01WA0TQ002V;31/01/2022;30.0
TA002QZ01tT010cT0Z;20/09/2021;50.0
qAV30o01J0A0J1080p;29/06/2022;39.0
X0JaA0002T11300QRb;11/06/2023;55.0
000EJ210XRQ2A0TX10;05/03/2023;40.0
qv000A50A0wUZY0100;20/10/2023;35.0
12tTW0D1aARQ000Z00;30/05/2022;20.0
A50S1R0001U00f1A0x;20/03/2023;15.0
100ASAu00U500Pf011;22/02/2021;75.0
00s0A211Q0o0Ih0TQc;20/04/2021;25.0
801D09J0A10300ohAY;05/02/2023;50.0
0Qw1000ET0QA12Tf0L;28/05/2023;20.0
O1k1ZDT0aA00004Q02;22/01/2023;20.0
00bGA31Q0181RC00A0;20/04/2023;30.0
2QZ00TS0vc0D11A0N0;05/06/2021;20.0
A83A00Y1100C0J30qL;20/07/2023;20.0
0OAA800013VHn001Hd;21/08/2021;30.0
100Q00P0Y1HATJ201N;20/09/2021;80.0
10i10RH03003AA0U8T;06/09/2023;35.0
I0w2B3A003000cA811;21/11/2022;55.0
0L12AT081OT00s00QQ;05/10/2022;25.0
M00b00105AK0D0Agw0;20/05/2023;20.0
001AA08q0k1YDO30w0;05/12/2022;30.0
K1401T0fR0QA0i02F0;20/06/2021;25.0
s0Agbf000I0LA10050;25/07/2022;30.0
11A008MEm03A0010GW;28/01/2023;50.0
0R0yQ2Te01T00A01ZT;05/01/2021;25.0
0180A0OCstA001Z0N3;05/04/2021;20.0
XZ0vA0380SU100d1A0;20/10/2022;50.0
5031A0Af0z000A00gs;20/10/2022;20.0
61A00RR1100NTr20Q0;27/06/2022;20.0
2yAQA000005001qNE0;10/11/2023;20.0
LwY0QAT01Q10H0002s;06/02/2021;35.0
7j50004xA1A00A0v00;24/11/2023;30.0
0EH000581A0H1tA30R;21/12/2022;60.0
3ALR0c310CA0001M80;05/05/2021;30.0
Q01RT00ZA1pb0y200Q;09/12/2022;20.0
53000Ar10AA0810bt7;22/02/2023;50.0
o0V180AJ1ZA30Ig000;05/10/2022;41.0
mL020Z0E1v1Q0T00SA;20/03/2023;30.0
0Q0nT0R1002NAo10VF;11/04/2022;35.0
000A1A0R70Y0x0Pq50;08/02/2022;30.0
A3P00510R0AyJ04108;20/07/2023;40.0
Cs500000301y1SI0AA;15/05/2021;36.0
0A31W0OA10HIp00r80;28/06/2021;50.0
k1A50x0000A0shg0A0;27/06/2022;70.0
Aj1F0A8P30B100S001;10/03/2022;35.0
1y0P050N0A0100A0C0;10/11/2023;36.0
01y0Tm03ADO80100Ap;30/03/2022;30.0
K3000AYG01AX1800P5;25/03/2023;80.0
h0Jq0R3000a8ZA011A;21/08/2021;50.0
HAQ0u20JQ0c0T010H1;20/09/2023;50.0
S2jA01nTv0Q0D1000U;06/02/2021;55.0
00B01f00103ZAb50AK;13/05/2022;35.0
1AQ01ZOX0I2000P0qT;10/03/2023;25.0
fo0000A00GQ51A0g0s;04/12/2023;104.0
300y01R0Q1TD00PA2L;20/09/2021;45.0
AyAyORM50V10000000;05/01/2021;71.0
000v1dAR00PTQZ102S;05/07/2021;30.0
00jx0PT21QDA0Q0101;05/08/2023;30.0
5p1r00000C0t00AHA3;05/01/2021;50.0
0A1A103000QmrB80n0;05/03/2023;35.0
030I001j8ARvc01J0A;23/02/2022;35.0
T00h1OIL0Q2QA0o010;24/05/2021;30.0
0oN0Q2TA01VC1R0l00;14/10/2023;30.0
W03JJy00A1r008105A;31/01/2022;45.0
00Q0A5f0G000as1Ag0;31/01/2022;75.0
f0QLTA01010sRWB020;05/02/2023;30.0
C00S1q0TA0200Q1Tiu;20/01/2021;25.0
0bH505z1A0A0b1E000;20/01/2021;50.0
0000042A006A5Ay11w;20/04/2023;50.0
dLTZd01ZO120Q0000A;08/06/2022;20.0
003280A130B01QAo70;20/10/2022;40.0
13000A8TA00tH10lHI;20/10/2023;40.0
300010DA8ALERA1050;22/01/2023;50.0
f0m1120kBA0UTQ000x;06/01/2023;20.0
02D00Q01I01TGeA00p;07/11/2022;35.0
010hQDL00p1A0p2TQ0;25/05/2023;45.0
OAA1503P0005A00100;05/12/2022;35.0
h0Jq0R3000a8ZA011A;20/07/2023;50.0
3001O0800A81xAFOk0;20/07/2023;40.0
i02Wz100A01QJ0TkK0;21/12/2022;50.0
T11qR0s003JhA800A0;23/09/2022;50.0
0AB8B90L3O000110oA;26/08/2022;60.0
0n90A001A8BR10D03i;20/04/2021;200.0
AIA1NH3b01000z08O0;20/09/2023;20.0
t0010kAA100d3mBR80;06/07/2022;30.0
030AO810TAA004H01b;20/09/2021;35.0
0YQ0100T1A1HN0i320;07/03/2021;25.0
I00H001ys8300Ay71A;22/01/2023;40.0
R0PX00XQQ12l100T0A;05/02/2023;45.0
00O80CPA350C110O0A;05/01/2022;20.0
g1Am00NF8A0100r03R;26/08/2022;25.0
11A0AJD0010a3802Q0;20/03/2021;50.0
2X0I0b1001Qazn0TA0;05/10/2022;20.0
0x61002Q1000BAtRTq;06/07/2022;55.0
030t080Jp00rA1B1A0;20/10/2022;50.0
18fTg00u00A20T10BQ;10/11/2023;45.0
ET0A38v0A10X1W00A0;06/07/2022;25.0
S00000A1t8zB01r3A8;05/04/2021;25.0
HA0D03t1A10080R0bd;24/05/2021;27.0
FV10Q001720Am0CTn0;22/01/2023;45.0
A1p00U8CA010P04H03;22/01/2023;50.0
002100TV0Qi0eA1FPo;07/11/2022;30.0
311AAL080j000HJo0G;27/06/2022;60.0
a0B00JAsp01A130308;27/06/2022;25.0
A031008Bd1iy000AdT;08/10/2023;50.0
00BwRL0T201P00QA11;17/12/2023;30.0
7T02001A20QE0L0T1Q;26/08/2022;30.0
0bTTA050R0101RP20Q;21/12/2022;35.0
Pl13180AR000BASF00;09/09/2022;45.0
2yAQA000005001qNE0;05/04/2021;45.0
rS000EA883A00J011Z;06/02/2021;50.0
K1U000J3Ag003808A1;06/02/2021;30.0
0BF1JT0A1QQU000520;06/05/2023;20.0
001000G1AD3sAPn08e;22/01/2023;70.0
70D001A1030A8Hx0R1;07/08/2021;20.0
Z008yRFA001300qA1P;07/12/2023;30.0
0mAwe1h002QTA0x001;20/10/2022;25.0
2010TQ17A0m10HD00W;06/09/2023;45.0
0O200100wA0A00bBS5;05/08/2023;50.0
0Na00001QZ001AT2Ga;21/08/2021;25.0
Aqe0qA050x005001A0;20/04/2022;30.0
0MA0A10BT0Z0031089;20/06/2021;45.0
0J015100AA04I0yq20;08/10/2023;50.0
b20I1AWa10j000kQ0T;05/01/2022;20.0
O08100ALNR00100AP3;20/05/2023;35.0
K010A60HA000t50r0G;20/08/2023;55.0
0YQ0100T1A1HN0i320;05/07/2021;32.0
OqTQ1E0210000Y01WA;05/02/2023;35.0
rI80010AA10PO003X1;07/06/2023;25.0
01kxB0Ak0005I40A00;07/06/2023;60.0
H80l10A0A100O0jO3C;20/07/2021;20.0
XA1300A0h0J01W308N;08/06/2022;35.0
Nw0A052101A00KS00n;05/01/2022;70.0
00B01f00103ZAb50AK;08/07/2022;35.0
0F003VJ0AA2o100881;29/12/2023;39.0
1100PR0Q0B2A0T0Txf;05/08/2023;30.0
T0LKhl0A2010QL0Q01;09/04/2023;20.0
A000800T10AJ3830T1;21/08/2021;35.0
Q20rLD1A00T1S00xL0;05/03/2023;30.0
gT0g00TU0Q0A112Rt0;22/01/2023;45.0
AzFS0O00300A0X1050;22/02/2023;51.88
2gT0041c1Z0QR00AA0;05/12/2022;45.0
f103A00AR1e9H80T00;31/01/2022;30.0
J0AT0m0031j8S10A0e;07/12/2023;55.0
h0181T0P0AR4A00300;05/07/2023;30.0
T0B1YA400100A5003Z;24/11/2023;30.0
0810eN0A0jAu0z01B3;31/05/2021;30.0
03A0BqZc10T00220Q1;08/10/2023;20.0
0E40alA1G03071080A;29/07/2021;50.0
8qM0101000n3AED0A3;20/05/2023;30.0
OATQ001300R010t2S1;07/12/2023;40.0
AJ000Z0ARq1L133008;15/01/2023;63.0
A0A00d0g0A0p50e10s;27/06/2022;60.0
0V3101P80B000A4A0G;02/12/2023;39.0
0jQ010AzAT000um219;24/05/2021;20.0
eP10wA00G1D000sA38;10/08/2022;100.0
R000VQ7T5200XT101A;10/03/2023;30.0
AsA0b0000A05o1f00f;06/05/2023;40.0
UzCQ0i01Q010002TAm;20/06/2021;20.0
YQ00002hT00ATj11TC;20/03/2023;20.0
TRS02o010AQN100V40;06/02/2021;25.0
A0z015O0A00W0R0n0C;16/06/2021;39.0
A200045ML40A00T101;21/06/2023;35.0
0G2T0APP000Q6011QL;07/06/2023;25.0
0138300AJP0A0010WU;07/11/2022;50.0
g0A0100P0A05MYe00e;06/05/2023;50.0
0Q1A08003Ap1800Br1;05/08/2023;50.0
0A10808F0HdR13080A;07/03/2021;60.0
311AAL080j000HJo0G;21/12/2022;60.0
BRA0S2c0TQ41000A10;05/01/2021;20.0
A0r5V00H0W100qOA00;06/05/2023;50.0
00AA030MvRM001138f;21/12/2022;45.0
00AJ08A113J3K0f0s0;05/08/2023;80.0
010XA20QO80b1T00TT;20/04/2021;60.0
A0AA9f0003807103t1;22/01/2023;45.0
P00A1000RpQIXT2P10;26/05/2022;39.0
G00A3I0H1R0p0q180A;03/11/2022;39.0
00V0Ff0o1S12QA0T0s;05/03/2023;30.0
D102AHqg10R009Q0T0;06/07/2022;20.0
0W000Q0L1ATi20X4R1;20/04/2021;25.0
1PA0IG30A030P8z100;21/11/2022;50.0
1A0Aeu0DO10080f0C3;22/01/2023;40.0
T0Q20A1m2J00100YZS;20/04/2021;20.0
00001TBqQ0u1l80TA2;08/10/2023;30.0
DT0AQ0m0sYOL001210;21/11/2022;25.0
1BAc3Z00TQ0l02100s;08/06/2022;41.0
0010V0wA1AN20Wm0QT;25/07/2022;30.0
81AjT1ZE0p03H00A00;05/12/2022;30.0
0380000RAa1A02Q1Rd;05/10/2022;55.0
1iT0Q1ZP002Z00wHA0;05/08/2022;35.0
0R0KWA50TW0H0Q2101;25/07/2022;25.0
1Q20000HWAL010T41B;10/11/2023;25.0
3A0A01hR1A0080Q0s1;24/11/2023;25.0
0LA0QQ100Di120y0Ts;05/07/2023;20.0
1A0s00gXY5K0A0f000;20/09/2022;50.0
1I1l000x2QMH0Q0AT0;20/04/2021;60.0
o0q35AB80O1z00A001;22/03/2022;45.0
q501A870000IN00Ax0;16/07/2023;50.0
9n2010QTKQ0AB00T10;05/12/2022;20.0
0AqVy50000104UO00A;12/05/2022;39.0
R13A08s0030B0e00A1;21/08/2021;60.0
BRA0S2c0TQ41000A10;05/05/2021;20.0
BTa11AQ0k80n0W0002;05/07/2023;20.0
kR10W00D01iQT00A2e;20/10/2022;20.0
K0A00A5010yYe0t0A0;05/09/2021;70.0
A03AnRlg10A0080Q10;03/01/2021;39.0
10H0000t0AC53r080A;08/06/2022;30.0
01pAT2000tx10v0QdA;21/11/2022;60.0
T021E00sAf0L00RQ1O;20/08/2023;35.0
0Ao1I8N003aMA0J010;25/03/2023;50.0
T0Q2TI000f01K1qA0Q;21/06/2023;50.0
00Q0L0SgN2T0011AcK;07/08/2021;35.0
000000wA1P5siG0YA0;09/09/2022;120.0
002N00000w0AbA5Y1N;05/08/2023;100.0
5YE0020iArG10000A0;06/09/2023;20.0
AXq10l0S0005u000AL;05/03/2023;35.0
0000V1A0A8S3bSZe10;21/12/2022;40.0
A0j00xIN00i109A050;05/03/2023;35.0
f0A00AIB318w0016o0;22/03/2022;61.0
51Q00B90y2AQ0010Tj;07/08/2021;20.0
1030QhA00201T0e1FE;20/10/2022;20.0
01H5B020001QW0LTA3;24/05/2021;33.0
B00o4ASQ32800T1010;08/10/2023;20.0
abT1j200RQG00A0B01;08/06/2022;20.0
h0AAT00008J1kRA310;20/07/2021;60.0
10My0050A30hCs00A0;18/02/2023;170.0
0Ig10500aAQ0A0p00s;20/04/2023;30.0
0QT10L2o0Q1AT00F0f;20/06/2021;45.0
1p10b380AAa0n0A007;20/04/2023;60.0
50100TDQ120AjMQ0u0;05/08/2022;20.0
0A0GX01HHT00R002Q1;05/08/2022;55.0
l01x20B0aAQTU00y10;06/02/2021;35.0
01TR0P0HjA20510DQ0;20/03/2023;20.0
000A10bzA301FA80R5;20/09/2023;20.0
R1APQ0T020DFt0001P;08/10/2023;35.0
m0A00q0y0O0U0M0A15;05/10/2022;31.0
D10A02QT00T01C00u0;05/06/2021;40.0
J00HcAKr010000t0A5;05/05/2021;25.0
00Q01O100R3G2Vo0AT;06/09/2023;20.0
1gRQ0AT0O0100Zf02T;05/01/2022;30.0
e000Q10T1THPJ4002A;21/12/2022;60.0
MA010d0AF601Fb8003;25/02/2023;50.0
A0Q000211TMs0060DQ;05/12/2022;30.0
311AAL080j000HJo0G;31/01/2022;60.0
q200TA1QAT4W00100H;26/08/2022;50.0
00HASA08f38J131000;22/01/2023;57.06
1A00ST0520Q0DJP10K;20/09/2022;25.0
YBc201r0A00r0T1Q00;06/09/2022;30.0
10T00ZP100A21S0YQw;08/10/2023;20.0
0AqVy50000104UO00A;08/03/2021;39.0
0U0A0000y0q0AO19Y5;05/02/2023;55.0
1S90Oqy00A3J001A08;20/03/2023;45.0
000002RbzQAF01kTU1;06/09/2023;20.0
B0Ny003U081AA1i0P0;24/11/2023;45.0
lWQHoL0N1200T0100A;08/02/2022;30.0
JG00J0wg0A083r01A1;06/05/2023;60.0
A0j00xIN00i109A050;06/01/2023;35.0
Z1O01yNAz0A00J8003;08/02/2022;30.0
T03A0801R000AHL321;05/07/2021;40.0
1gx00T0A2gQe1A0080;06/07/2022;25.0
0QT10L2o0Q1AT00F0f;20/09/2023;30.0
311AAL080j000HJo0G;20/10/2022;60.0
